reqYymm,year,cstmSgn,portCd,statKor,expCnt,expDlr,impCnt,impDlr,balPayments
202510,202510,090,PUS,김해국제공항,1,900,0,0,900
202510,202510,110,PUS,김해국제공항,10,1758,0,0,1758
202510,202510,120,PUS,김해국제공항,11,209942,0,0,209942
202510,202510,121,PUS,김해국제공항,5,444691,33,21338806,-20894115
202510,202510,122,PUS,김해국제공항,2,1732,0,0,1732
202510,202510,131,PUS,김해국제공항,1,3753,0,0,3753
202510,202510,140,PUS,김해국제공항,241,1526308,1200,13692094,-12165786
202510,202510,151,PUS,김해국제공항,3,246766,5,1701709,-1454943
202510,202510,012,SSN,성남공항,0,0,1,19703,-19703
202510,202510,120,TAE,대구국제공항,6,60152,55,196692,-136540
202510,202510,010,ZZZZZ,기타항,1,702,0,0,702
202510,202510,012,ZZZZZ,기타항,3,14040,0,0,14040
202510,202510,017,ZZZZZ,기타항,1,196,0,0,196
202510,202510,039,ZZZZZ,기타항,2,694,0,0,694
202510,202510,120,ZZZZZ,기타항,3,6223,0,0,6223
202510,202510,150,ZZZZZ,기타항,1,1400,0,0,1400
202510,총계,,-,-,1040160,59511474723,4655160,53510827001,6000647722
202511,202511,010,010,서울세관,36,1505,1,16867,-15362
202511,202511,040,010,서울세관,2,27114,0,0,27114
202511,202511,130,010,서울세관,8,610,0,0,610
202511,202511,152,010,서울세관,1,623935,0,0,623935
202511,202511,011,037,부산국제우편세관,1,2017,0,0,2017
202511,202511,021,037,부산국제우편세관,13,1388,0,0,1388
202511,202511,023,037,부산국제우편세관,2,28358,0,0,28358
202511,202511,030,037,부산국제우편세관,7,15250,0,0,15250
202511,202511,033,037,부산국제우편세관,11,15923,0,0,15923
202511,202511,037,037,부산국제우편세관,1,9535,23,30609,-21074
202511,202511,039,037,부산국제우편세관,1,2933,0,0,2933
202511,202511,040,037,부산국제우편세관,0,0,2,1148,-1148
202511,202511,050,037,부산국제우편세관,6,8796,0,0,8796
202511,202511,051,037,부산국제우편세관,1,45,0,0,45
202511,202511,053,037,부산국제우편세관,1,523,0,0,523
202511,202511,082,037,부산국제우편세관,16,1416,0,0,1416
202511,202511,040,040,인천공항세관,1,52000,15,54570,-2570
202511,202511,121,CJJ,청주국제공항,1,9090,0,0,9090
202511,202511,150,CJJ,청주국제공항,3,8924,0,0,8924
202511,202511,151,CJJ,청주국제공항,0,0,91,30890036,-30890036
202511,202511,090,CJU,제주국제공항,3,8395,203,766033,-757638
202511,202511,010,GMP,김포국제공항,10,693039,0,0,693039
202511,202511,011,GMP,김포국제공항,1,600,0,0,600
202511,202511,012,GMP,김포국제공항,4,289261,0,0,289261
202511,202511,014,GMP,김포국제공항,1,9075,0,0,9075
202511,202511,016,GMP,김포국제공항,2,89813,0,0,89813
202511,202511,017,GMP,김포국제공항,4,20656,0,0,20656
202511,202511,020,GMP,김포국제공항,18,59618,0,0,59618
202511,202511,021,GMP,김포국제공항,3,15965,0,0,15965
202511,202511,023,GMP,김포국제공항,226,2358017,0,0,2358017
202511,202511,040,GMP,김포국제공항,2992,880263,5,193590,686673
202511,202511,041,GMP,김포국제공항,199,773254,1454,1306342,-533088
202511,202511,071,GMP,김포국제공항,12,9948,0,0,9948
202511,202511,100,GMP,김포국제공항,1,4350,0,0,4350
202511,202511,120,GMP,김포국제공항,7,1335210,0,0,1335210
202511,202511,130,GMP,김포국제공항,1958,112427,0,0,112427
202511,202511,131,GMP,김포국제공항,7,357249,0,0,357249
202511,202511,056,HIN,진주(사천)공항,1,54382445,0,0,54382445
202511,202511,010,ICN,인천국제공항,34294,646153071,2001,116199594,529953477
202511,202511,011,ICN,인천국제공항,2531,7984101,1,3482,7980619
202511,202511,012,ICN,인천국제공항,13648,2640756542,1559,767896073,1872860469
202511,202511,014,ICN,인천국제공항,9391,181375773,263,36901309,144474464
202511,202511,016,ICN,인천국제공항,6247,2432445368,4725,580482977,1851962391
202511,202511,017,ICN,인천국제공항,36033,318035909,3400,197448288,120587621
202511,202511,020,ICN,인천국제공항,27604,1331961639,3637,1200048121,131913518
202511,202511,021,ICN,인천국제공항,15889,2051966992,7415,636036560,1415930432
202511,202511,023,ICN,인천국제공항,31694,353765337,1127,174700353,179064984
202511,202511,030,ICN,인천국제공항,8466,129676512,1104,84858346,44818166
202511,202511,033,ICN,인천국제공항,425,6781339,8,37335,6744004
202511,202511,037,ICN,인천국제공항,0,0,3,856,-856
202511,202511,039,ICN,인천국제공항,3247,11257599,232,21257048,-9999449
202511,202511,040,ICN,인천국제공항,527934,7898607942,3602404,10653021686,-2754413744
202511,202511,041,ICN,인천국제공항,22943,32134713,2543,195993918,-163859205
202511,202511,050,ICN,인천국제공항,522,10052000,73,5461191,4590809
202511,202511,051,ICN,인천국제공항,10,463505,216,17513478,-17049973
202511,202511,052,ICN,인천국제공항,2,4170,1,800,3370
202511,202511,053,ICN,인천국제공항,5635,87258952,1746,102137728,-14878776
202511,202511,054,ICN,인천국제공항,25,76658,8,1322927,-1246269
202511,202511,056,ICN,인천국제공항,1404,49391992,1168,70019301,-20627309
202511,202511,060,ICN,인천국제공항,173,2218635,6,300475,1918160
202511,202511,062,ICN,인천국제공항,16,61172,27,224351,-163179
202511,202511,070,ICN,인천국제공항,96,1009332,37,247358,761974
202511,202511,071,ICN,인천국제공항,3315,293628878,2228,592845113,-299216235
202511,202511,080,ICN,인천국제공항,145,8192781,14,1178381,7014400
202511,202511,081,ICN,인천국제공항,526,23323346,100,1410848,21912498
202511,202511,082,ICN,인천국제공항,690,6422436,35,949598,5472838
202511,202511,084,ICN,인천국제공항,14,70414,0,0,70414
202511,202511,090,ICN,인천국제공항,126,139060,112,4133326,-3994266
202511,202511,100,ICN,인천국제공항,117,2262451,7,941391,1321060
202511,202511,101,ICN,인천국제공항,12,287101,0,0,287101
202511,202511,102,ICN,인천국제공항,855,35291569,5,51560,35240009
202511,202511,110,ICN,인천국제공항,822,31512533,996,37823844,-6311311
202511,202511,120,ICN,인천국제공항,4846,119815674,297,25098528,94717146
202511,202511,121,ICN,인천국제공항,13901,1824568167,6131,1292405483,532162684
202511,202511,122,ICN,인천국제공항,356,5069939,51,688997,4380942
202511,202511,130,ICN,인천국제공항,19482,117195962,270,11903352,105292610
202511,202511,131,ICN,인천국제공항,5583,74891409,125,2773405,72118004
202511,202511,140,ICN,인천국제공항,242,3055596,1013,28255238,-25199642
202511,202511,150,ICN,인천국제공항,3126,89744320,210,7382838,82361482
202511,202511,151,ICN,인천국제공항,8184,1855963146,1302,446402053,1409561093
202511,202511,152,ICN,인천국제공항,9672,4055787011,2712,807900992,3247886019
202511,202511,153,ICN,인천국제공항,1621,40426821,72,2446547,37980274
202511,202511,154,ICN,인천국제공항,116,1934264,14,212936,1721328
202511,202511,041,KPO,포항공항,0,0,1,2325,-2325
202511,202511,122,KPO,포항공항,0,0,2,13152,-13152
202511,202511,010,KRBNP,부산신항,68,1070781,487,23802514,-22731733
202511,202511,011,KRBNP,부산신항,93,3500636,0,0,3500636
202511,202511,012,KRBNP,부산신항,336,9213625,4594,322809379,-313595754
202511,202511,014,KRBNP,부산신항,579,30685622,272,14820147,15865475
202511,202511,016,KRBNP,부산신항,524,66196733,1739,116866691,-50669958
202511,202511,017,KRBNP,부산신항,557,25553073,48,2043600,23509473
202511,202511,020,KRBNP,부산신항,941,41299897,583,24183571,17116326
202511,202511,021,KRBNP,부산신항,789,44580610,3215,248688676,-204108066
202511,202511,023,KRBNP,부산신항,375,16705811,72,10685443,6020368
202511,202511,030,KRBNP,부산신항,19744,1694008882,36823,4078158878,-2384149996
202511,202511,033,KRBNP,부산신항,731,59192730,1448,82661754,-23469024
202511,202511,039,KRBNP,부산신항,244,20621101,220,16119095,4502006
202511,202511,040,KRBNP,부산신항,26,567045,368,18390909,-17823864
202511,202511,041,KRBNP,부산신항,10,212738,705,32451564,-32238826
202511,202511,050,KRBNP,부산신항,286,31934541,87,1158320,30776221
202511,202511,051,KRBNP,부산신항,3,551776,81,148638983,-148087207
202511,202511,052,KRBNP,부산신항,0,0,1,42000,-42000
202511,202511,053,KRBNP,부산신항,12897,361104022,819,56191652,304912370
202511,202511,054,KRBNP,부산신항,8,602995,8,2280089,-1677094
202511,202511,056,KRBNP,부산신항,331,23979952,186,32228218,-8248266
202511,202511,060,KRBNP,부산신항,2569,207238769,10,3633679,203605090
202511,202511,062,KRBNP,부산신항,523,37627557,30,28177156,9450401
202511,202511,070,KRBNP,부산신항,59,3391627,68,25178941,-21787314
202511,202511,071,KRBNP,부산신항,1242,48335810,33,3411917,44923893
202511,202511,080,KRBNP,부산신항,141,8953743,52,5170634,3783109
202511,202511,081,KRBNP,부산신항,61,3457333,22,6996120,-3538787
202511,202511,082,KRBNP,부산신항,122,7049718,55,3126748,3922970
202511,202511,084,KRBNP,부산신항,80,5456453,0,0,5456453
202511,202511,090,KRBNP,부산신항,18,247586,79,1413656,-1166070
202511,202511,100,KRBNP,부산신항,32,5405797,0,0,5405797
202511,202511,101,KRBNP,부산신항,12,903640,0,0,903640
202511,202511,102,KRBNP,부산신항,111,9715054,37,958748,8756306
202511,202511,110,KRBNP,부산신항,2835,484862362,985,307981512,176880850
202511,202511,120,KRBNP,부산신항,1404,83436320,103,12741170,70695150
202511,202511,121,KRBNP,부산신항,1183,67654937,158,31054058,36600879
202511,202511,122,KRBNP,부산신항,394,31503866,55,20822838,10681028
202511,202511,130,KRBNP,부산신항,85,2815872,41,2182587,633285
202511,202511,131,KRBNP,부산신항,257,15117238,797,92662552,-77545314
202511,202511,140,KRBNP,부산신항,194,24070649,33,2450047,21620602
202511,202511,150,KRBNP,부산신항,423,29923975,25,8856722,21067253
202511,202511,151,KRBNP,부산신항,357,40054480,281,29655324,10399156
202511,202511,152,KRBNP,부산신항,1018,57049375,261,25552614,31496761
202511,202511,153,KRBNP,부산신항,342,21951962,43,3008709,18943253
202511,202511,154,KRBNP,부산신항,507,30836622,6,1188730,29647892
202511,202511,016,KRBOR,보령항,0,0,1,4,-4
202511,202511,030,KRBOR,보령항,0,0,2,3316,-3316
202511,202511,084,KRBOR,보령항,1,845,17,287510282,-287509437
202511,202511,152,KRBOR,보령항,0,0,2,50,-50
202511,202511,090,KRCHA,제주항,2,43731,22,487202,-443471
202511,202511,020,KRCHF,진해항,318,13737299,0,0,13737299
202511,202511,023,KRCHF,진해항,1,25348,0,0,25348
202511,202511,030,KRCHF,진해항,6,46202466,0,0,46202466
202511,202511,053,KRCHF,진해항,68,6492866,10,5427978,1064888
202511,202511,060,KRCHF,진해항,1,22715,0,0,22715
202511,202511,110,KRCHF,진해항,5,192308,0,0,192308
202511,202511,130,KRCHF,진해항,1,14250,0,0,14250
202511,202511,151,KRCHF,진해항,1,695400,0,0,695400
202511,202511,080,KRCHG,장항항,2,982116,7,5343933,-4361817
202511,202511,070,KRDBL,대불항,1,710465,0,0,710465
202511,202511,080,KRDBL,대불항,15,1341152,0,0,1341152
202511,202511,152,KRDBL,대불항,1,200026,0,0,200026
202511,202511,153,KRDBL,대불항,1,2451926,0,0,2451926
202511,202511,010,KRGIN,경인항,0,0,1,6833,-6833
202511,202511,011,KRGIN,경인항,1,75491,0,0,75491
202511,202511,012,KRGIN,경인항,1,59765,3,7378,52387
202511,202511,016,KRGIN,경인항,0,0,2,39050,-39050
202511,202511,017,KRGIN,경인항,4,168516,0,0,168516
202511,202511,020,KRGIN,경인항,650,4532453,709,28005627,-23473174
202511,202511,021,KRGIN,경인항,1,109761,3,70568,39193
202511,202511,023,KRGIN,경인항,1,652697,0,0,652697
202511,202511,040,KRGIN,경인항,0,0,3,95365,-95365
202511,202511,041,KRGIN,경인항,0,0,11,476578,-476578
202511,202511,053,KRGIN,경인항,0,0,14,144842,-144842
202511,202511,152,KRGIN,경인항,2,217113,0,0,217113
202511,202511,100,KRHSA,호산항,0,0,4,22756983,-22756983
202511,202511,010,KRINC,인천항,1191,32565612,432,8271065,24294547
202511,202511,011,KRINC,인천항,145,4747048,0,0,4747048
202511,202511,012,KRINC,인천항,782,43037771,797,44680142,-1642371
202511,202511,014,KRINC,인천항,1745,111313217,127,8863329,102449888
202511,202511,016,KRINC,인천항,1070,131998917,510,30893795,101105122
202511,202511,017,KRINC,인천항,1466,130568344,176,7392442,123175902
202511,202511,020,KRINC,인천항,60754,1870576573,564315,6135236621,-4264660048
202511,202511,021,KRINC,인천항,2058,98415469,267,17291417,81124052
202511,202511,023,KRINC,인천항,1970,99190485,50,3105970,96084515
202511,202511,030,KRINC,인천항,296,27569450,62,3999658,23569792
202511,202511,033,KRINC,인천항,77,2173384,28,636719,1536665
202511,202511,039,KRINC,인천항,307,1983943,12,1055160,928783
202511,202511,040,KRINC,인천항,309,59369921,475,34092184,25277737
202511,202511,041,KRINC,인천항,51,1783320,321,27266418,-25483098
202511,202511,050,KRINC,인천항,26,1625103,4,107915,1517188
202511,202511,053,KRINC,인천항,303,12627317,37,1632053,10995264
202511,202511,056,KRINC,인천항,15,158969,0,0,158969
202511,202511,060,KRINC,인천항,42,1749397,0,0,1749397
202511,202511,062,KRINC,인천항,33,515704,0,0,515704
202511,202511,070,KRINC,인천항,12,729430,3,62236,667194
202511,202511,071,KRINC,인천항,91,3118549,18,1548592,1569957
202511,202511,080,KRINC,인천항,42,7441052,0,0,7441052
202511,202511,081,KRINC,인천항,69,2052996,42,1134219,918777
202511,202511,082,KRINC,인천항,90,2471477,36,300733,2170744
202511,202511,084,KRINC,인천항,18,361590,0,0,361590
202511,202511,090,KRINC,인천항,2,26483,12,287788,-261305
202511,202511,100,KRINC,인천항,17,2892277,0,0,2892277
202511,202511,101,KRINC,인천항,2,17336,1,36093,-18757
202511,202511,102,KRINC,인천항,102,4957893,37,320552,4637341
202511,202511,110,KRINC,인천항,99,30096216,22,691334,29404882
202511,202511,120,KRINC,인천항,400,13493313,27,676867,12816446
202511,202511,121,KRINC,인천항,243,32373111,66,1465183,30907928
202511,202511,122,KRINC,인천항,72,19191371,0,0,19191371
202511,202511,130,KRINC,인천항,528,18834440,86,1743671,17090769
202511,202511,131,KRINC,인천항,547,23541505,115,10267600,13273905
202511,202511,150,KRINC,인천항,290,24415513,16,358175,24057338
202511,202511,151,KRINC,인천항,415,25731147,81,34272806,-8541659
202511,202511,152,KRINC,인천항,1152,215318191,317,14099469,201218722
202511,202511,153,KRINC,인천항,190,9688466,11,146039,9542427
202511,202511,154,KRINC,인천항,840,71269940,0,0,71269940
202511,202511,010,KRKAN,광양항,3,116361,0,0,116361
202511,202511,011,KRKAN,광양항,1,38284,0,0,38284
202511,202511,012,KRKAN,광양항,12,354320,2,61789,292531
202511,202511,014,KRKAN,광양항,38,3723542,2,159482,3564060
202511,202511,016,KRKAN,광양항,36,2284174,2,129962,2154212
202511,202511,017,KRKAN,광양항,4,101430,0,0,101430
202511,202511,020,KRKAN,광양항,83,2630180,0,0,2630180
202511,202511,021,KRKAN,광양항,26,1715843,0,0,1715843
202511,202511,023,KRKAN,광양항,8,354569,0,0,354569
202511,202511,030,KRKAN,광양항,27,1366202,13,113071,1253131
202511,202511,033,KRKAN,광양항,15,414882,0,0,414882
202511,202511,039,KRKAN,광양항,1,19498,1,300,19198
202511,202511,040,KRKAN,광양항,1,239820,0,0,239820
202511,202511,041,KRKAN,광양항,1,709232,0,0,709232
202511,202511,050,KRKAN,광양항,1,184280,0,0,184280
202511,202511,051,KRKAN,광양항,0,0,8,5955473,-5955473
202511,202511,052,KRKAN,광양항,0,0,6,263207,-263207
202511,202511,053,KRKAN,광양항,12,19809115,0,0,19809115
202511,202511,056,KRKAN,광양항,35,1587127,0,0,1587127
202511,202511,060,KRKAN,광양항,4329,395396648,11,738309,394658339
202511,202511,062,KRKAN,광양항,6489,1150502685,6124,1315388465,-164885780
202511,202511,070,KRKAN,광양항,147,9541559,12,1553523,7988036
202511,202511,071,KRKAN,광양항,1715,76542946,11,1414355,75128591
202511,202511,080,KRKAN,광양항,328,27774201,21,1208034,26566167
202511,202511,081,KRKAN,광양항,264,13775276,18,30094259,-16318983
202511,202511,082,KRKAN,광양항,351,34438318,39,2132138,32306180
202511,202511,084,KRKAN,광양항,17,1269453,0,0,1269453
202511,202511,102,KRKAN,광양항,2,101368,0,0,101368
202511,202511,110,KRKAN,광양항,10,668303,1,274,668029
202511,202511,120,KRKAN,광양항,46,16424855,0,0,16424855
202511,202511,121,KRKAN,광양항,59,3975154,0,0,3975154
202511,202511,122,KRKAN,광양항,62,6141678,0,0,6141678
202511,202511,130,KRKAN,광양항,1,62380,0,0,62380
202511,202511,131,KRKAN,광양항,0,0,3,106073,-106073
202511,202511,150,KRKAN,광양항,112,4543904,0,0,4543904
202511,202511,151,KRKAN,광양항,20,1465087,0,0,1465087
202511,202511,152,KRKAN,광양항,98,27056664,0,0,27056664
202511,202511,153,KRKAN,광양항,2,875805,4,126212,749593
202511,202511,154,KRKAN,광양항,293,26397158,0,0,26397158
202511,202511,012,KRKCN,감천항,0,0,2,237054,-237054
202511,202511,016,KRKCN,감천항,0,0,4,236370,-236370
202511,202511,020,KRKCN,감천항,534,21273052,0,0,21273052
202511,202511,021,KRKCN,감천항,2,2000,1,82448,-80448
202511,202511,023,KRKCN,감천항,2,2000,0,0,2000
202511,202511,030,KRKCN,감천항,718,33856083,808,134662023,-100805940
202511,202511,050,KRKCN,감천항,1,9482,0,0,9482
202511,202511,052,KRKCN,감천항,11,140596,0,0,140596
202511,202511,053,KRKCN,감천항,6,129386,2,14627,114759
202511,202511,056,KRKCN,감천항,0,0,9,3273491,-3273491
202511,202511,062,KRKCN,감천항,0,0,1,272215,-272215
202511,202511,080,KRKCN,감천항,0,0,1,176183,-176183
202511,202511,100,KRKCN,감천항,1,82096,0,0,82096
202511,202511,110,KRKCN,감천항,5,113776,3,341020,-227244
202511,202511,120,KRKCN,감천항,0,0,4,143226,-143226
202511,202511,130,KRKCN,감천항,3,27000,0,0,27000
202511,202511,131,KRKCN,감천항,0,0,5,1586546,-1586546
202511,202511,150,KRKCN,감천항,4,4000,0,0,4000
202511,202511,152,KRKCN,감천항,10,503444,0,0,503444
202511,202511,051,KRKHN,고현항,52,10907268,34,33549416,-22642148
202511,202511,030,KRKPO,포항항,0,0,3,172,-172
202511,202511,039,KRKPO,포항항,0,0,2,680,-680
202511,202511,053,KRKPO,포항항,11,2751097,0,0,2751097
202511,202511,060,KRKPO,포항항,2,182629,0,0,182629
202511,202511,062,KRKPO,포항항,19,2201132,0,0,2201132
202511,202511,070,KRKPO,포항항,3,867730,0,0,867730
202511,202511,080,KRKPO,포항항,9,1447398,1,21089,1426309
202511,202511,122,KRKPO,포항항,1344,380423053,217,134661520,245761533
202511,202511,152,KRKPO,포항항,4,2512259,0,0,2512259
202511,202511,016,KRKUV,군산항,3,84345,0,0,84345
202511,202511,020,KRKUV,군산항,18,4056509,6123,32953959,-28897450
202511,202511,023,KRKUV,군산항,4,68958,0,0,68958
202511,202511,030,KRKUV,군산항,5,219012,2,22250,196762
202511,202511,033,KRKUV,군산항,1,8806,0,0,8806
202511,202511,039,KRKUV,군산항,0,0,1,100,-100
202511,202511,041,KRKUV,군산항,0,0,1,105,-105
202511,202511,050,KRKUV,군산항,1,223300,0,0,223300
202511,202511,054,KRKUV,군산항,3,139569,1,10585,128984
202511,202511,062,KRKUV,군산항,2,69360,0,0,69360
202511,202511,070,KRKUV,군산항,1,485760,0,0,485760
202511,202511,071,KRKUV,군산항,14,1083424,1,71866,1011558
202511,202511,080,KRKUV,군산항,428,69275301,111661,227588375,-158313074
