GInOut,esbCntcDt,forEmpTeu,forEmp_10,forEmp_20,forEmp_40,forEmp_99,korEmpTeu,korEmp_10,korEmp_20,korEmp_40,korEmp_99,mm,ocCt,prtAtCode,yyyy
2,2018-06-27 14:41:37.000,25214.50,10,11895,6637,18,2272.00,0,782,745,0,01,1,030,2010
3,2018-06-27 14:41:37.000,218.00,0,94,62,0,0.00,0,0,0,0,01,1,030,2010
4,2018-06-27 14:41:37.000,203.00,0,91,56,0,0.00,0,0,0,0,01,1,030,2010
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,483.50,0,0,235,0,12,2,030,2010
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,528.00,0,500,14,0,12,2,030,2010
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,12,2,030,2010
1,2018-06-27 14:41:37.000,5784.00,0,1644,2070,0,987.00,0,39,474,0,12,1,030,2010
2,2018-06-27 14:41:37.000,22857.25,20,11047,5870,27,2452.75,0,1059,671,23,12,1,030,2010
3,2018-06-27 14:41:37.000,1.00,0,1,0,0,0.00,0,0,0,0,12,1,030,2010
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,12,1,030,2010
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,55.00,0,55,0,0,02,2,030,2010
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,268.00,0,264,2,0,02,2,030,2010
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,02,2,030,2010
1,2018-06-27 14:41:37.000,4620.00,0,1034,1793,0,804.00,0,16,394,0,02,1,030,2010
2,2018-06-27 14:41:37.000,21617.25,3,9393,6108,3,2344.00,0,1088,628,0,02,1,030,2010
3,2018-06-27 14:41:37.000,91.00,0,21,35,0,0.00,0,0,0,0,02,1,030,2010
4,2018-06-27 14:41:37.000,299.00,0,141,79,0,0.00,0,0,0,0,02,1,030,2010
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,386.00,0,166,110,0,03,2,030,2010
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,588.00,0,420,84,0,03,2,030,2010
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,03,2,030,2010
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,03,2,030,2010
1,2018-06-27 14:41:37.000,6235.00,0,819,2708,0,237.00,0,75,81,0,03,1,030,2010
2,2018-06-27 14:41:37.000,20005.00,2,7492,6202,48,3315.00,0,1259,1028,0,03,1,030,2010
3,2018-06-27 14:41:37.000,44.00,0,0,22,0,0.00,0,0,0,0,03,1,030,2010
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,03,1,030,2010
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,04,1,030,2011
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,04,1,030,2011
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,1334.00,0,104,615,0,03,2,030,2011
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,716.00,0,578,69,0,03,2,030,2011
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,03,2,030,2011
1,2018-06-27 14:41:37.000,5568.00,0,1230,2169,0,1659.00,0,63,798,0,03,1,030,2011
2,2018-06-27 14:41:37.000,22317.00,16,9693,6189,106,2955.50,0,1558,665,30,03,1,030,2011
3,2018-06-27 14:41:37.000,10.00,0,0,5,0,0.00,0,0,0,0,03,1,030,2011
4,2018-06-27 14:41:37.000,1.00,0,1,0,0,0.00,0,0,0,0,03,1,030,2011
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,262.00,0,0,131,0,02,2,030,2011
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,343.00,0,325,9,0,02,2,030,2011
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,02,2,030,2011
1,2018-06-27 14:41:37.000,4972.00,0,1138,1917,0,1155.00,0,31,562,0,02,1,030,2011
2,2018-06-27 14:41:37.000,15702.00,7,6883,4406,2,2982.50,0,1290,772,66,02,1,030,2011
3,2018-06-27 14:41:37.000,18.00,0,8,5,0,4.00,0,0,2,0,02,1,030,2011
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,4.00,0,0,2,0,02,1,030,2011
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,219.00,0,17,101,0,01,2,030,2011
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,802.00,0,638,82,0,01,2,030,2011
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,01,2,030,2011
1,2018-06-27 14:41:37.000,4354.00,0,1022,1666,0,996.00,0,10,493,0,01,1,030,2011
2,2018-06-27 14:41:37.000,24094.25,21,10920,6581,1,2673.25,0,779,919,25,01,1,030,2011
3,2018-06-27 14:41:37.000,49.00,0,7,21,0,0.00,0,0,0,0,01,1,030,2011
4,2018-06-27 14:41:37.000,40.00,0,0,20,0,0.00,0,0,0,0,01,1,030,2011
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,1096.00,0,2,547,0,06,2,030,2011
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,534.00,0,468,33,0,06,2,030,2011
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,06,2,030,2011
1,2018-06-27 14:41:37.000,1519.00,0,367,576,0,325.00,0,11,157,0,06,1,030,2011
2,2018-06-27 14:41:37.000,23490.75,18,11392,6044,1,2150.50,0,739,663,38,06,1,030,2011
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,06,1,030,2011
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,06,1,030,2011
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,78.00,0,34,22,0,09,2,030,2011
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,09,2,030,2011
1,2018-06-27 14:41:37.000,2647.00,0,331,1158,0,134.00,0,104,15,0,09,1,030,2011
2,2018-06-27 14:41:37.000,32263.25,14,14840,8687,19,3521.25,0,789,1248,105,09,1,030,2011
3,2018-06-27 14:41:37.000,36.00,0,0,18,0,0.00,0,0,0,0,09,1,030,2011
4,2018-06-27 14:41:37.000,90.00,0,0,45,0,0.00,0,0,0,0,09,1,030,2011
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,1608.00,0,66,771,0,08,2,030,2011
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,263.50,0,63,53,0,08,2,030,2011
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,08,2,030,2011
